Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,621.2000122070312,629.8499755859375,621.2000122070312,627.5,625.2868041992188,421478
2019-01-02,624.7000122070312,628.2999877929688,617.0999755859375,618.9000244140625,616.7171630859375,733587
2019-01-03,621.0,622.8499755859375,604.6500244140625,607.9500122070312,605.8057861328125,749654
2019-01-04,610.0,624.7000122070312,609.8499755859375,619.8499755859375,617.6637573242188,471975
2019-01-07,625.9000244140625,640.2000122070312,624.0,637.4500122070312,635.2017822265625,1472429
2019-01-08,635.5,653.9000244140625,630.7000122070312,650.9000244140625,648.6043701171875,875149
2019-01-09,652.9500122070312,672.0,652.7000122070312,670.0499877929688,667.686767578125,1219652
2019-01-10,667.2000122070312,670.0,655.5,663.0,660.66162109375,591342
2019-01-11,665.0,669.5999755859375,658.2000122070312,666.5,664.1492919921875,621159
2019-01-14,666.5,666.5,652.9000244140625,659.4000244140625,657.0743408203125,290888
2019-01-15,661.25,664.25,655.5,660.0999755859375,657.7717895507812,328501
2019-01-16,660.25,670.4000244140625,660.25,663.6500244140625,661.3093872070312,499664
2019-01-17,668.5999755859375,678.9000244140625,665.9000244140625,676.2999877929688,673.9147338867188,603191
2019-01-18,675.7000122070312,675.7999877929688,661.6500244140625,664.2999877929688,661.95703125,353444
2019-01-21,661.9000244140625,664.4500122070312,656.75,660.25,657.9213256835938,196692
2019-01-22,659.4000244140625,664.0,632.0,661.7999877929688,659.4658203125,1081373
2019-01-23,660.0,666.9500122070312,659.0,661.4000244140625,659.0673217773438,190089
2019-01-24,661.4000244140625,665.5999755859375,655.0999755859375,663.9500122070312,661.6083374023438,211196
2019-01-25,665.7999877929688,676.0,665.3499755859375,667.75,665.3948974609375,365366
2019-01-28,668.0,674.1500244140625,650.25,655.9500122070312,653.636474609375,455960
2019-01-29,659.3499755859375,671.0,650.0,660.7999877929688,658.4694213867188,1214566
2019-01-30,687.9000244140625,703.0,684.0,690.9000244140625,688.4632568359375,1783015
2019-01-31,698.7000122070312,726.0,689.0,722.9500122070312,720.4002075195312,1285750
2019-02-01,721.0,725.7999877929688,705.5499877929688,716.4000244140625,713.873291015625,3253300
2019-02-04,713.4000244140625,723.5,707.4000244140625,719.2000122070312,716.6634521484375,439574
